
                             ALLAE Whole Model  ALLCD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode
                  X                  -1                -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1       
                                               
               33.0048E-03        -4.26902E-21       0.                20.7244E+06       437.237              0.                20.7244E+06         1.78183E+03       20.7263E+06       371.82       
               33.5186E-03      -933.301E-24         0.                21.3716E+06       437.208              0.                21.3716E+06         1.80814E+03       21.3735E+06       371.822      
               34.002E-03          1.37028E-21       0.                21.9897E+06       437.181              0.                21.9897E+06         1.83288E+03       21.9916E+06       371.824      
               34.5156E-03       615.69E-24          0.                22.6558E+06       437.153              0.                22.6558E+06         1.85915E+03       22.6577E+06       371.826      
               35.0291E-03         6.33608E-21       0.                23.3317E+06       437.124              0.                23.3317E+06         1.88541E+03       23.3336E+06       371.829      
               35.5124E-03        -9.05787E-21       0.                23.9767E+06       437.097              0.                23.9767E+06         1.91012E+03       23.9787E+06       371.831      
               36.0258E-03        -5.46297E-21       0.                24.6715E+06       437.068              0.                24.6715E+06         1.93635E+03       24.6735E+06       371.833      
               36.5089E-03       -10.1321E-21        0.                25.3343E+06       437.042              0.                25.3343E+06         1.96102E+03       25.3363E+06       371.835      
               37.0221E-03         8.06663E-21       0.                26.0479E+06       437.013              0.                26.0479E+06         1.98722E+03       26.05E+06         371.837      
               37.5051E-03         3.43753E-21       0.                26.7284E+06       436.986              0.                26.7284E+06         2.01187E+03       26.7305E+06       371.839      
               38.0182E-03        -5.72302E-21       0.                27.4609E+06       436.958              0.                27.4609E+06         2.03804E+03       27.463E+06        371.841      
               38.5011E-03         9.81733E-21       0.                28.1591E+06       436.931              0.                28.1591E+06         2.06266E+03       28.1613E+06       371.844      
               39.014E-03          4.84945E-21       0.                28.9104E+06       436.902              0.                28.9104E+06         2.0888E+03        28.9126E+06       371.846      
               39.5269E-03        11.7668E-21        0.                29.6714E+06       436.874              0.                29.6714E+06         2.11493E+03       29.6735E+06       371.848      
               40.0096E-03        -3.45874E-21       0.                30.3964E+06       436.847              0.                30.3964E+06         2.1395E+03        30.3986E+06       371.85       
               40.5223E-03         3.4789E-21        0.                31.1761E+06       436.818              0.                31.1761E+06         2.1656E+03        31.1783E+06       371.852      
               41.0048E-03       -13.7775E-21        0.                31.9187E+06       436.792              0.                31.9187E+06         2.19015E+03       31.921E+06        371.854      
               41.5174E-03         4.11568E-21       0.                32.7172E+06       436.763              0.                32.7172E+06         2.21622E+03       32.7194E+06       371.856      
               42.0299E-03        -6.76057E-21       0.                33.5252E+06       436.735              0.                33.5252E+06         2.24228E+03       33.5275E+06       371.859      
               42.5122E-03        -3.57941E-21       0.                34.2945E+06       436.708              0.                34.2945E+06         2.26679E+03       34.2969E+06       371.861      
               43.0246E-03        -4.67345E-21       0.                35.1213E+06       436.68               0.                35.1213E+06         2.29282E+03       35.1236E+06       371.863      
               43.5068E-03         4.57441E-21       0.                35.9081E+06       436.653              0.                35.9081E+06         2.3173E+03        35.9105E+06       371.865      
               44.019E-03        974.632E-24         0.                36.7535E+06       436.625              0.                36.7535E+06         2.3433E+03        36.7559E+06       371.867      
               44.501E-03          2.1881E-21        0.                37.5579E+06       436.598              0.                37.5579E+06         2.36775E+03       37.5604E+06       371.869      
               45.0131E-03      -298.4E-24           0.                38.4219E+06       436.57               0.                38.4219E+06         2.39372E+03       38.4244E+06       371.871      
               45.5252E-03      -238.736E-24         0.                39.2955E+06       436.541              0.                39.2955E+06         2.41968E+03       39.298E+06        371.874      
               46.007E-03         -7.48106E-21       0.                40.1264E+06       436.515              0.                40.1264E+06         2.44409E+03       40.1289E+06       371.876      
               46.5189E-03         2.1689E-21        0.                41.0185E+06       436.486              0.                41.0185E+06         2.47002E+03       41.0211E+06       371.878      
               47.0006E-03        -4.65649E-21       0.                41.8669E+06       436.46               0.                41.8669E+06         2.4944E+03        41.8695E+06       371.88       
               47.5123E-03        -1.59209E-21       0.                42.7776E+06       436.431              0.                42.7776E+06         2.5203E+03        42.7802E+06       371.882      
               48.0239E-03        -5.45334E-21       0.                43.6978E+06       436.403              0.                43.6978E+06         2.54619E+03       43.7004E+06       371.884      
               48.5054E-03         6.56841E-21       0.                44.5726E+06       436.377              0.                44.5726E+06         2.57053E+03       44.5752E+06       371.886      
               49.017E-03         79.6272E-24        0.                45.5113E+06       436.348              0.                45.5113E+06         2.59639E+03       45.5139E+06       371.888      
               49.5284E-03         8.10233E-21       0.                46.4595E+06       436.32               0.                46.4595E+06         2.62223E+03       46.4622E+06       371.891      
               50.0097E-03        -2.05062E-21       0.                47.3606E+06       436.294              0.                47.3606E+06         2.64653E+03       47.3633E+06       371.893      
