
                             A:A1 PI: TRUSS-1   A:A1 PI: HOST-1 N  A:A2 PI: TRUSS-1   A:A2 PI: HOST-1 N  ALLAE Whole Model  ALLCD Whole Model  ALLDMD Whole Mode  ALLFD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: TRUSS  LE:LE11 PI: HOST-  LE:LE22 PI: TRUSS  LE:LE22 PI: HOST-  RF:RF1 PI: TRUSS-  RF:RF1 PI: HOST-1  RF:RF2 PI: TRUSS-  RF:RF2 PI: HOST-1  S:S11 PI: TRUSS-1  S:S11 PI: HOST-1   S:S22 PI: TRUSS-1  S:S22 PI: HOST-1   U:U1 PI: TRUSS-1   U:U1 PI: HOST-1 N  U:U2 PI: TRUSS-1   U:U2 PI: HOST-1 N
                  X                 N: 1               : 1                N: 1               : 1                 -1                 -1                l-1                 -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1          -1 E: 1 Centroid   1 E: 1 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid         1 N: 1              N: 1              1 N: 1              N: 1           E: 1 Centroid     E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           N: 1               : 1                N: 1               : 1       

                1.70455E-03      958.594              9.92674E+03       -5.97702E+03        0.                 0.                 0.                 0.                 0.                 4.00123E+06       81.6057E+03         0.                 4.00123E+06       23.6142E+03         4.05136E+06       55.0894E+03         4.25232E-03       -1.35443E-03        0.                 4.09054E-03        0.                 0.                 0.               218.229E+06        850.614E+06        -49.0904E+06         0.               788.492E+06       -647.886E-06         -1.42609E-03        2.21197E-03        8.52273E-03
                1.81818E-03      143.12               3.12533E+03       -2.23179E+03        0.                 0.                 0.                 0.                 0.                 4.53446E+06       68.6106E+03         0.                 4.53446E+06       24.7705E+03         4.5763E+06        51.5328E+03         4.53515E-03       -1.37864E-03        0.                 4.46305E-03        0.                 0.                 0.               244.513E+06        907.231E+06        -15.4491E+06         0.               883.169E+06       -681.878E-06         -1.45979E-03        2.30898E-03        9.09091E-03
                1.93182E-03     -638.032             -5.35635E+03        3.10091E+03        0.                 0.                 0.                 0.                 0.                 5.1152E+06        73.8792E+03         0.                 5.1152E+06        27.0945E+03         5.16444E+06       51.7369E+03         4.8179E-03        -1.39599E-03        0.                 4.89274E-03        0.                 0.                 0.               273.953E+06        963.837E+06         27.4547E+06         0.               994.844E+06       -714.021E-06         -1.45314E-03        2.37718E-03        9.65909E-03
                2.04545E-03     -755.286             -4.3917E+03         4.80862E+03        0.                 0.                 0.                 0.                 0.                 5.7397E+06        92.1037E+03         0.                 5.7397E+06        28.0886E+03         5.80727E+06       52.6231E+03         5.10057E-03       -1.48941E-03        0.                 5.24271E-03        0.                 0.                 0.               291.526E+06          1.02038E+09       31.9054E+06         0.                 1.06749E+09     -754.404E-06         -1.51566E-03        2.48542E-03       10.2273E-03 
                2.15909E-03     -344.244              4.00619E+03        2.06766E+03        0.                 0.                 0.                 0.                 0.                 6.39446E+06      108.298E+03          0.                 6.39446E+06       28.5613E+03         6.47907E+06       52.2501E+03         5.38316E-03       -1.64255E-03        0.                 5.46909E-03        0.                 0.                 0.               296.982E+06          1.07695E+09     -894.211E+03          0.                 1.09306E+09     -804.54E-06          -1.63489E-03        2.65576E-03       10.7955E-03 
                2.27273E-03       92.2257             7.7636E+03        -1.49914E+03        0.                 0.                 0.                 0.                 0.                 7.08286E+06      106.406E+03          0.                 7.08286E+06       29.3382E+03         7.16564E+06       52.9668E+03         5.66579E-03       -1.76155E-03        0.                 5.64209E-03        0.                 0.                 0.               303.218E+06          1.13349E+09      -26.6856E+06         0.                 1.11221E+09     -859.122E-06         -1.70238E-03        2.85279E-03       11.3636E-03 
                2.38636E-03      352.24             210.328             -2.46379E+03        0.                 0.                 0.                 0.                 0.                 7.79876E+06       98.1614E+03         0.                 7.79876E+06       30.0696E+03         7.87582E+06       51.1712E+03         5.94822E-03       -1.79122E-03        0.                 5.85369E-03        0.                 0.                 0.               320.079E+06          1.19002E+09      -13.6955E+06         0.                 1.16232E+09     -912.512E-06         -1.66962E-03        3.03047E-03       11.9318E-03 
                2.5E-03          605.935            -11.2868E+03        -1.13219E+03        0.                 0.                 0.                 0.                 0.                 8.55712E+06       88.7622E+03         0.                 8.55712E+06       31.4481E+03         8.62615E+06       51.18E+03           6.23057E-03       -1.7842E-03         0.                 6.12864E-03        0.                 0.                 0.               343.628E+06          1.24655E+09       20.6915E+06         0.                 1.2379E+09      -961.354E-06         -1.63415E-03        3.17633E-03       12.5E-03    
                2.61364E-03      894.854            -13.6261E+03      -217.968              0.                 0.                 0.                 0.                 0.                 9.35643E+06       84.187E+03          0.                 9.35643E+06       32.5346E+03         9.42048E+06       52.6705E+03         6.51285E-03       -1.84241E-03        0.                 6.43232E-03        0.                 0.                 0.               362.582E+06          1.30303E+09       33.3564E+06         0.                 1.30624E+09       -1.00237E-03       -1.74442E-03        3.30757E-03       13.0682E-03 
                2.72727E-03      853.743             -2.99916E+03     -938.824              0.                 0.                 0.                 0.                 0.                10.1801E+06        86.9786E+03         0.                10.1801E+06        33.0778E+03        10.2491E+06        51.0798E+03         6.79504E-03       -2.00283E-03        0.                 6.74163E-03        0.                 0.                 0.               372.654E+06          1.35952E+09        7.34282E+06        0.                 1.35249E+09       -1.03183E-03       -2.03066E-03        3.436E-03         13.6364E-03 
                2.84091E-03      119.303             10.8305E+03        -1.55829E+03        0.                 0.                 0.                 0.                 0.                11.0414E+06        80.89E+03           0.                11.0414E+06        33.7645E+03        11.1052E+06        50.8146E+03         7.07715E-03       -2.19931E-03        0.                 7.07484E-03        0.                 0.                 0.               381.244E+06          1.41598E+09      -29.772E+06          0.                 1.39686E+09       -1.05027E-03       -2.35562E-03        3.55231E-03       14.2045E-03 
                2.95455E-03       -1.05795E+03       15.2936E+03        34.9955             0.                 0.                 0.                 0.                 0.                11.9429E+06        71.04E+03           0.                11.9429E+06        34.3659E+03        11.9967E+06        51.5987E+03         7.35918E-03       -2.33679E-03        0.                 7.44807E-03        0.                 0.                 0.               397.696E+06          1.47243E+09      -39.619E+06          0.                 1.46556E+09       -1.06717E-03       -2.54072E-03        3.64849E-03       14.7727E-03 
                3.06818E-03       -1.82799E+03        7.94088E+03        3.17327E+03        0.                 0.                 0.                 0.                 0.                12.8763E+06        76.4487E+03         0.                12.8763E+06        35.4905E+03        12.9369E+06        51.3908E+03         7.64125E-03       -2.38749E-03        0.                 7.82012E-03        0.                 0.                 0.               421.664E+06          1.52889E+09      -16.2126E+06         0.                 1.554E+09         -1.09772E-03       -2.52834E-03        3.74512E-03       15.3409E-03 
                3.18182E-03       -1.49499E+03       -2.62925E+03        4.70653E+03        0.                 0.                 0.                 0.                 0.                13.8424E+06        99.0028E+03         0.                13.8424E+06        36.834E+03         13.9269E+06        51.3032E+03         7.92313E-03       -2.40324E-03        0.                 8.11069E-03        0.                 0.                 0.               443.515E+06          1.58529E+09       11.275E+06          0.                 1.62861E+09       -1.15189E-03       -2.41341E-03        3.88273E-03       15.9091E-03 
                3.29545E-03     -220.22              -7.32544E+03        2.49038E+03        0.                 0.                 0.                 0.                 0.                14.8399E+06       123.407E+03          0.                14.8399E+06        37.4908E+03        14.9507E+06        50.0775E+03         8.20492E-03       -2.4438E-03         0.                 8.28071E-03        0.                 0.                 0.               455.719E+06          1.64172E+09       15.2832E+06         0.                 1.66501E+09       -1.22536E-03       -2.33243E-03        4.08112E-03       16.4773E-03 
                3.40909E-03        1.10135E+03       -5.55502E+03       -2.01946E+03        0.                 0.                 0.                 0.                 0.                15.8786E+06       123.431E+03          0.                15.8786E+06        38.0749E+03        15.9901E+06        49.9643E+03         8.48664E-03       -2.51489E-03        0.                 8.38701E-03        0.                 0.                 0.               461.447E+06          1.69812E+09      186.471E+03          0.                 1.6772E+09        -1.30167E-03       -2.34605E-03        4.31166E-03       17.0455E-03 
                3.52273E-03        1.65618E+03       -3.13074E+03       -5.07527E+03        0.                 0.                 0.                 0.                 0.                16.9581E+06        97.733E+03          0.                16.9581E+06        38.7417E+03        17.0433E+06        51.2883E+03         8.76827E-03       -2.58334E-03        0.                 8.54486E-03        0.                 0.                 0.               470.633E+06          1.75451E+09       -7.90669E+06        0.                 1.70392E+09       -1.36376E-03       -2.4314E-03         4.51613E-03       17.6136E-03 
                3.63636E-03        1.34212E+03       -3.48805E+03       -4.35003E+03        0.                 0.                 0.                 0.                 0.                18.0637E+06        73.7248E+03         0.                18.0637E+06        39.5339E+03        18.1262E+06        50.6849E+03         9.04983E-03       -2.638E-03          0.                 8.83268E-03        0.                 0.                 0.               488.794E+06          1.81085E+09        4.25565E+06        0.                 1.76877E+09       -1.40446E-03       -2.55718E-03        4.65506E-03       18.1818E-03 
                3.75E-03         619.805             -3.70365E+03     -983.532              0.                 0.                 0.                 0.                 0.                19.1999E+06        65.9008E+03         0.                19.1999E+06        40.6945E+03        19.2568E+06        49.6946E+03         9.3313E-03        -2.71376E-03        0.                 9.23165E-03        0.                 0.                 0.               511.664E+06          1.86723E+09       21.1712E+06         0.                 1.85871E+09       -1.42783E-03       -2.72801E-03        4.73781E-03       18.75E-03   
                3.86364E-03      -86.0223           402.68               1.99535E+03        0.                 0.                 0.                 0.                 0.                20.3756E+06        71.4797E+03         0.                20.3756E+06        41.5531E+03        20.4392E+06        49.4451E+03         9.6127E-03        -2.84695E-03        0.                 9.65578E-03        0.                 0.                 0.               531.03E+06           1.92356E+09       18.8349E+06         0.                 1.9421E+09        -1.4432E-03        -2.94666E-03        4.80787E-03       19.3182E-03 
                3.97727E-03     -683.519              7.35327E+03        2.77944E+03        0.                 0.                 0.                 0.                 0.                21.5896E+06        81.8105E+03         0.                21.5896E+06        42.0893E+03        21.664E+06         49.4048E+03         9.89402E-03       -3.02154E-03        0.                10.0287E-03         0.                 0.                 0.               544.063E+06          1.97991E+09       -5.2887E+06         0.                 2.00218E+09       -1.45968E-03       -3.1601E-03         4.90369E-03       19.8864E-03 
                4.09091E-03       -1.16686E+03       10.4566E+03         1.99939E+03        0.                 0.                 0.                 0.                 0.                22.8384E+06        89.7242E+03         0.                22.8384E+06        42.737E+03         22.9211E+06        49.7432E+03        10.1754E-03        -3.17274E-03        0.                10.3302E-03         0.                 0.                 0.               555.342E+06          2.03625E+09      -28.6592E+06         0.                 2.04849E+09       -1.48499E-03       -3.2786E-03         5.03541E-03       20.4545E-03 
                4.20455E-03       -1.31221E+03        5.37215E+03        1.18233E+03        0.                 0.                 0.                 0.                 0.                24.1174E+06        96.7082E+03         0.                24.1174E+06        43.4582E+03        24.2084E+06        49.2477E+03        10.4565E-03        -3.24974E-03        0.                10.5807E-03         0.                 0.                 0.               570.248E+06          2.09253E+09      -29.3555E+06         0.                 2.09816E+09       -1.52536E-03       -3.26206E-03        5.19294E-03       21.0227E-03 
                4.31818E-03     -831.318             -4.29424E+03      747.962              0.                 0.                 0.                 0.                 0.                25.4311E+06       102.478E+03          0.                25.4311E+06        44.3763E+03        25.5292E+06        48.8125E+03        10.7376E-03        -3.26485E-03        0.                10.801E-03          0.                 0.                 0.               588.43E+06           2.14885E+09       -9.78434E+06        0.                 2.15394E+09       -1.58268E-03       -3.17616E-03        5.36574E-03       21.5909E-03 
                4.43182E-03      174.51             -10.1291E+03       -57.6637             0.                 0.                 0.                 0.                 0.                26.7828E+06       104.652E+03          0.                26.7828E+06        45.277E+03         26.8836E+06        49.1359E+03        11.0186E-03        -3.27808E-03        0.                11.002E-03          0.                 0.                 0.               604.968E+06          2.20507E+09        8.33744E+06        0.                 2.20502E+09       -1.65074E-03       -3.1457E-03         5.5482E-03        22.1591E-03 
                4.54545E-03        1.09093E+03       -7.35334E+03       -1.56485E+03        0.                 0.                 0.                 0.                 0.                28.1664E+06       102.843E+03          0.                28.1664E+06        45.8906E+03        28.2666E+06        48.5025E+03        11.2995E-03        -3.33567E-03        0.                11.2045E-03         0.                 0.                 0.               617.091E+06          2.26135E+09        9.52886E+06        0.                 2.24623E+09       -1.71654E-03       -3.24605E-03        5.72991E-03       22.7273E-03 
                4.65909E-03        1.27129E+03      711.884             -2.72431E+03        0.                 0.                 0.                 0.                 0.                29.5839E+06        93.2985E+03         0.                29.5839E+06        46.4281E+03        29.6758E+06        47.7914E+03        11.5804E-03        -3.4333E-03         0.                11.4469E-03         0.                 0.                 0.               627.876E+06          2.31762E+09      -76.9717E+03         0.                 2.28894E+09       -1.76825E-03       -3.44135E-03        5.89142E-03       23.2955E-03 
                4.77273E-03      650.064              6.59788E+03       -2.13847E+03        0.                 0.                 0.                 0.                 0.                31.0396E+06        78.403E+03          0.                31.0396E+06        47.0397E+03        31.117E+06         48.1132E+03        11.8612E-03        -3.53617E-03        0.                11.7589E-03         0.                 0.                 0.               642.597E+06          2.37384E+09       -3.62499E+06        0.                 2.34918E+09       -1.80355E-03       -3.62746E-03        6.01775E-03       23.8636E-03 
                4.88636E-03     -191.332              6.15683E+03      150.381              0.                 0.                 0.                 0.                 0.                32.5308E+06        70.468E+03          0.                32.5308E+06        47.8852E+03        32.6006E+06        48.5064E+03        12.1418E-03        -3.62417E-03        0.                12.1254E-03         0.                 0.                 0.               662.371E+06          2.43006E+09        4.7788E+06         0.                 2.42748E+09       -1.83045E-03       -3.72837E-03        6.11646E-03       24.4318E-03 
                5.E-03          -593.342              1.5151E+03         2.34759E+03        0.                 0.                 0.                 0.                 0.                34.0533E+06        77.6213E+03         0.                34.0533E+06        48.827E+03         34.1316E+06        48.2179E+03        12.4226E-03        -3.70924E-03        0.                12.4875E-03         0.                 0.                 0.               682.711E+06          2.48628E+09       13.8759E+06         0.                 2.5054E+09        -1.85982E-03       -3.74977E-03        6.21711E-03       25.E-03     
                5.11364E-03     -411.047             -2.6139E+03         2.58174E+03        0.                 0.                 0.                 0.                 0.                35.6068E+06        94.2186E+03         0.                35.6068E+06        49.5164E+03        35.7034E+06        47.1075E+03        12.7031E-03        -3.80923E-03        0.                12.7898E-03         0.                 0.                 0.               698.543E+06          2.54248E+09       10.2993E+06         0.                 2.56372E+09       -1.89686E-03       -3.75161E-03        6.34808E-03       25.5682E-03 
                5.22727E-03      -26.7162            -4.01457E+03      766.274              0.                 0.                 0.                 0.                 0.                37.1973E+06       103.78E+03           0.                37.1973E+06        50.1469E+03        37.3047E+06        46.5748E+03        12.9835E-03        -3.91922E-03        0.                13.0264E-03         0.                 0.                 0.               709.673E+06          2.59865E+09       -4.72826E+06        0.                 2.602E+09         -1.9392E-03        -3.78721E-03        6.51239E-03       26.1364E-03 
                5.34091E-03      147.09              -3.76178E+03       -1.36994E+03        0.                 0.                 0.                 0.                 0.                38.8276E+06        98.0795E+03         0.                38.8276E+06        50.879E+03         38.9293E+06        47.2703E+03        13.2639E-03        -4.01604E-03        0.                13.2433E-03         0.                 0.                 0.               720.58E+06           2.65482E+09      -16.9339E+06         0.                 2.63805E+09       -1.98189E-03       -3.87464E-03        6.68659E-03       26.7045E-03 
                5.45455E-03       66.0616            -3.06592E+03       -2.03814E+03        0.                 0.                 0.                 0.                 0.                40.4906E+06        86.976E+03          0.                40.4906E+06        51.63E+03          40.5818E+06        47.4166E+03        13.5442E-03        -4.08838E-03        0.                13.4951E-03         0.                 0.                 0.               735.235E+06          2.71099E+09      -15.7195E+06         0.                 2.68913E+09       -2.02268E-03       -4.01065E-03        6.84311E-03       27.2727E-03 
                5.56818E-03      -50.316             -1.13313E+03       -1.00278E+03        0.                 0.                 0.                 0.                 0.                42.1836E+06        81.475E+03          0.                42.1836E+06        52.4682E+03        42.2709E+06        46.6445E+03        13.8244E-03        -4.15293E-03        0.                13.7986E-03         0.                 0.                 0.               753.113E+06          2.76712E+09       -5.51242E+06        0.                 2.75597E+09       -2.06261E-03       -4.18625E-03        6.9733E-03        27.8409E-03 
                5.68182E-03      -86.9761             3.08649E+03      528.344              0.                 0.                 0.                 0.                 0.                43.9118E+06        82.6489E+03         0.                43.9118E+06        53.2705E+03        44.0016E+06        46.1182E+03        14.1046E-03        -4.23484E-03        0.                14.1277E-03         0.                 0.                 0.               770.598E+06          2.82324E+09      936.778E+03          0.                 2.82564E+09       -2.1032E-03        -4.37649E-03        7.09055E-03       28.4091E-03 
                5.79545E-03     -151.919              7.8972E+03         1.32783E+03        0.                 0.                 0.                 0.                 0.                45.6768E+06        87.1587E+03         0.                45.6768E+06        53.8943E+03        45.7718E+06        46.075E+03         14.3846E-03        -4.33704E-03        0.                14.4432E-03         0.                 0.                 0.               785.475E+06          2.87933E+09       -1.96916E+06        0.                 2.88698E+09       -2.14491E-03       -4.52687E-03        7.21461E-03       28.9773E-03 
                5.90909E-03     -322.93               9.10225E+03        1.19981E+03        0.                 0.                 0.                 0.                 0.                47.4757E+06        92.5202E+03         0.                47.4757E+06        54.4731E+03        47.5767E+06        46.0039E+03        14.6647E-03        -4.43475E-03        0.                14.7249E-03         0.                 0.                 0.               799.063E+06          2.93545E+09       -7.07374E+06        0.                 2.94023E+09       -2.18858E-03       -4.57527E-03        7.35583E-03       29.5454E-03 
                6.02273E-03     -416.075              4.02611E+03      691.89               0.                 0.                 0.                 0.                 0.                49.3072E+06        97.2113E+03         0.                49.3072E+06        55.1431E+03        49.414E+06         45.487E+03         14.9446E-03        -4.50315E-03        0.                14.9758E-03         0.                 0.                 0.               813.905E+06          2.99153E+09       -4.40196E+06        0.                 2.99203E+09       -2.23642E-03       -4.50613E-03        7.51254E-03       30.1136E-03 
                6.13636E-03     -144.775             -5.01521E+03      159.783              0.                 0.                 0.                 0.                 0.                51.1748E+06        98.4974E+03         0.                51.1748E+06        55.9274E+03        51.284E+06         45.241E+03         15.2244E-03        -4.54553E-03        0.                15.2093E-03         0.                 0.                 0.               830.341E+06          3.04761E+09        6.20935E+06        0.                 3.04506E+09       -2.28963E-03       -4.385E-03          7.67818E-03       30.6818E-03 
                6.25E-03         483.305            -11.9221E+03      -540.441              0.                 0.                 0.                 0.                 0.                53.0796E+06        95.674E+03          0.                53.0796E+06        56.6976E+03        53.1863E+06        45.6158E+03        15.5042E-03        -4.59211E-03        0.                15.4385E-03         0.                 0.                 0.               846.218E+06          3.10365E+09       14.7378E+06         0.                 3.09602E+09       -2.34471E-03       -4.32863E-03        7.84588E-03       31.25E-03   
                6.36364E-03        1.03485E+03      -11.815E+03         -1.46647E+03        0.                 0.                 0.                 0.                 0.                55.0149E+06        91.9007E+03         0.                55.0149E+06        57.3525E+03        55.1189E+06        45.2995E+03        15.7839E-03        -4.67087E-03        0.                15.6814E-03         0.                 0.                 0.               859.844E+06          3.1597E+09        12.4679E+06         0.                 3.14323E+09       -2.39355E-03       -4.42621E-03        8.00661E-03       31.8182E-03 
                6.47727E-03        1.00803E+03       -4.94944E+03       -2.05565E+03        0.                 0.                 0.                 0.                 0.                56.98E+06          87.1533E+03         0.                56.98E+06          57.9808E+03        57.081E+06         44.1277E+03        16.0634E-03        -4.78374E-03        0.                15.9615E-03         0.                 0.                 0.               872.356E+06          3.21571E+09        1.38566E+06        0.                 3.1926E+09        -2.42903E-03       -4.67637E-03        8.1484E-03        32.3864E-03 
                6.59091E-03      324.746              3.98847E+03       -1.50725E+03        0.                 0.                 0.                 0.                 0.                58.9829E+06        78.8028E+03         0.                58.9829E+06        58.6461E+03        59.0766E+06        43.6878E+03        16.343E-03         -4.91003E-03        0.                16.2938E-03         0.                 0.                 0.               886.585E+06          3.27174E+09       -8.86804E+06        0.                 3.2529E+09        -2.45149E-03       -4.99044E-03        8.26365E-03       32.9545E-03 
                6.70455E-03     -571.693              9.93795E+03      257.152              0.                 0.                 0.                 0.                 0.                61.0263E+06        71.2512E+03         0.                61.0263E+06        59.3765E+03        61.1125E+06        44.3792E+03        16.6225E-03        -5.0287E-03         0.                16.6642E-03         0.                 0.                 0.               903.8E+06            3.32775E+09      -11.7858E+06         0.                 3.32523E+09       -2.46976E-03       -5.253E-03          8.35943E-03       33.5227E-03 
                6.81818E-03       -1.11163E+03       10.7373E+03         2.20441E+03        0.                 0.                 0.                 0.                 0.                63.1024E+06        74.661E+03          0.                63.1024E+06        60.1574E+03        63.1925E+06        44.6707E+03        16.9019E-03        -5.13225E-03        0.                17.0281E-03         0.                 0.                 0.               922.178E+06          3.38375E+09       -9.63192E+06        0.                 3.39927E+09       -2.49541E-03       -5.38724E-03        8.45853E-03       34.0909E-03 
