
                             A:A1 PI: HOST-1 N  A:A1 PI: TRUSS-1   ALLIE Whole Model  ALLKE Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode  LE:LE11 PI: HOST-  LE:LE11 PI: TRUSS  LE:LE22 PI: HOST-  RF:RF2 PI: HOST-1  RF:RF2 PI: TRUSS-  S:S11 PI: HOST-1   S:S11 PI: TRUSS-1  S:S22 PI: HOST-1   U:U1 PI: HOST-1 N  U:U1 PI: TRUSS-1   U:U2 PI: HOST-1 N  U:U2 PI: TRUSS-1 
                  X                 : 1                N: 1                -1                 -1                 -1                 -1                 -1                l-1          1 E: 1 Centroid    -1 E: 1 Centroid   1 E: 1 Centroid          N: 1              1 N: 1         E: 1 Centroid       E: 1 Centroid     E: 1 Centroid           : 1                N: 1               : 1                N: 1      

                4.77273E-03     -725.511           -362.772             67.0703E+06        71.0954E+03        67.0703E+06        95.7019E+03        67.1952E+06        41.8943E+03        -7.06987E-03       23.5834E-03        23.5833E-03         1.39426E+09        0.               938.741E+03          4.72353E+09        4.71591E+09       -7.04493E-03       -3.52247E-03       23.8636E-03         0.         
                4.88636E-03        2.21308E+03        1.10653E+03       70.2723E+06        69.8835E+03        70.2723E+06        97.3544E+03        70.3982E+06        41.3369E+03        -7.2706E-03        24.1381E-03        24.1381E-03         1.4244E+09         0.               -12.3164E+06         4.83483E+09        4.81888E+09       -7.24433E-03       -3.62217E-03       24.4318E-03         0.         
                5.E-03             2.52537E+03        1.26269E+03       73.5472E+06        66.4316E+03        73.5472E+06        99.1929E+03        73.6719E+06        40.9315E+03        -7.4428E-03        24.6926E-03        24.6926E-03         1.45646E+09        0.               -14.5466E+06         4.94607E+09        4.92841E+09       -7.41515E-03       -3.70758E-03       25.E-03             0.         
                5.11364E-03       74.4379            37.2294            76.8946E+06        64.8019E+03        76.8946E+06       101.435E+03         77.0207E+06        40.212E+03         -7.58209E-03       25.2467E-03        25.2468E-03         1.49045E+09        0.                -4.18354E+06        5.0573E+09         5.04543E+09       -7.55336E-03       -3.77668E-03       25.5682E-03         0.         
                5.22727E-03       -2.25682E+03       -1.12839E+03       80.3159E+06        66.1573E+03        80.3159E+06       103.813E+03         80.4465E+06        39.3855E+03        -7.72027E-03       25.8007E-03        25.8007E-03         1.52423E+09        0.                 6.50939E+06        5.16845E+09        5.16259E+09       -7.6906E-03        -3.8453E-03        26.1364E-03         0.         
                5.34091E-03       -1.93709E+03     -968.529             83.81E+06          69.1324E+03        83.81E+06         105.872E+03         83.9467E+06        38.2966E+03        -7.88799E-03       26.3542E-03        26.3542E-03         1.55602E+09        0.                 5.86057E+06        5.27951E+09        5.27288E+09       -7.85699E-03       -3.9285E-03        26.7045E-03         0.         
                5.45455E-03      479.871            239.955             87.3769E+06        70.2801E+03        87.3769E+06       107.623E+03         87.5175E+06        37.3119E+03        -8.08104E-03       26.9074E-03        26.9074E-03         1.58628E+09        0.                -4.53478E+06        5.39056E+09        5.37726E+09       -8.0484E-03        -4.0242E-03        27.2727E-03         0.         
                5.56818E-03        2.19476E+03        1.09739E+03       91.0169E+06        68.2185E+03        91.0169E+06       109.357E+03         91.1577E+06        36.7376E+03        -8.26775E-03       27.4603E-03        27.4604E-03         1.61708E+09        0.               -12.576E+06          5.50155E+09        5.483E+09         -8.23361E-03       -4.1168E-03        27.8409E-03         0.         
                5.68182E-03        1.39019E+03      695.079             94.7289E+06        65.766E+03         94.7289E+06       111.343E+03         94.8699E+06        36.0664E+03        -8.42594E-03       28.0131E-03        28.013E-03          1.64969E+09        0.                -9.67096E+06        5.6125E+09         5.59524E+09       -8.39047E-03       -4.19524E-03       28.4091E-03         0.         
                5.79545E-03     -860.01            -430.023             98.5135E+06        65.4336E+03        98.5135E+06       113.612E+03         98.6574E+06        35.2157E+03        -8.56601E-03       28.5654E-03        28.5654E-03         1.68325E+09        0.               154.208E+03          5.72341E+09        5.71157E+09       -8.52939E-03       -4.26469E-03       28.9773E-03         0.         
                5.90909E-03       -1.9847E+03      -992.372            102.371E+06         67.3087E+03       102.371E+06        115.821E+03        102.52E+06          34.2127E+03        -8.71728E-03       29.1174E-03        29.1173E-03         1.7159E+09         0.                 5.62721E+06        5.83423E+09        5.82523E+09       -8.67941E-03       -4.3397E-03        29.5454E-03         0.         
                6.02273E-03     -841.381           -420.701            106.301E+06         69.3936E+03       106.301E+06        117.733E+03        106.455E+06         33.075E+03         -8.89448E-03       29.6691E-03        29.6692E-03         1.74686E+09        0.                 1.1093E+06         5.94501E+09        5.93283E+09       -8.85506E-03       -4.42753E-03       30.1136E-03         0.         
                6.13636E-03        1.14294E+03      571.456            110.303E+06         69.1606E+03       110.303E+06        119.483E+03        110.46E+06          32.1856E+03        -9.08279E-03       30.2206E-03        30.2206E-03         1.77722E+09        0.                -7.67357E+06        6.05574E+09        6.03782E+09       -9.04157E-03       -4.52078E-03       30.6818E-03         0.         
                6.25E-03           1.7309E+03       865.453            114.378E+06         67.0665E+03       114.378E+06        121.319E+03        114.534E+06         31.4768E+03        -9.25609E-03       30.7717E-03        30.7717E-03         1.8086E+09         0.               -10.7748E+06         6.16643E+09        6.14615E+09       -9.21332E-03       -4.60666E-03       31.25E-03           0.         
                6.36364E-03      387.19             193.603            118.524E+06         65.6695E+03       118.524E+06        123.405E+03        118.682E+06         30.6048E+03        -9.40678E-03       31.3224E-03        31.3224E-03         1.84133E+09        0.                -5.24315E+06        6.27707E+09        6.2596E+09        -9.36273E-03       -4.68136E-03       31.8182E-03         0.         
                6.47727E-03       -1.2657E+03      -632.838            122.742E+06         66.2338E+03       122.742E+06        125.62E+03         122.904E+06         29.6196E+03        -9.55259E-03       31.873E-03         31.873E-03          1.87419E+09        0.                 2.18668E+06        6.38769E+09        6.37413E+09       -9.50713E-03       -4.75357E-03       32.3864E-03         0.         
                6.59091E-03       -1.39153E+03     -695.775            127.033E+06         68.0709E+03       127.033E+06        127.678E+03        127.2E+06           28.4782E+03        -9.71494E-03       32.4232E-03        32.4232E-03         1.90588E+09        0.                 3.22495E+06        6.49821E+09        6.48476E+09       -9.66788E-03       -4.83394E-03       32.9545E-03         0.         
                6.70455E-03       29.0081            14.513            131.395E+06         69.0887E+03       131.395E+06        129.516E+03        131.566E+06         27.365E+03         -9.89543E-03       32.9731E-03        32.9731E-03         1.93642E+09        0.                -2.76297E+06        6.60868E+09        6.59112E+09       -9.84659E-03       -4.9233E-03        33.5227E-03         0.         
                6.81818E-03        1.31638E+03      658.198            135.829E+06         68.0834E+03       135.829E+06        131.306E+03        136.002E+06         26.4639E+03       -10.0756E-03        33.5227E-03        33.5227E-03         1.96706E+09        0.                -8.65265E+06        6.71912E+09        6.69748E+09      -10.0249E-03        -5.01247E-03       34.0909E-03         0.         
                6.93182E-03        1.06657E+03      533.297            140.334E+06         66.4257E+03       140.334E+06        133.239E+03        140.508E+06         25.5809E+03       -10.2385E-03        34.072E-03         34.072E-03          1.99879E+09        0.                -7.98315E+06        6.82947E+09        6.80771E+09      -10.1863E-03        -5.09314E-03       34.6591E-03         0.         
                7.04545E-03     -325.436           -162.691            144.911E+06         65.9422E+03       144.911E+06        135.361E+03        145.088E+06         24.566E+03        -10.3876E-03        34.621E-03         34.621E-03          2.03129E+09        0.                -2.00507E+06        6.93983E+09        6.92106E+09      -10.3339E-03        -5.16693E-03       35.2273E-03         0.         
                7.15909E-03       -1.24051E+03     -620.245            149.56E+06          66.9816E+03       149.56E+06         137.484E+03        149.741E+06         23.4314E+03       -10.5409E-03        35.1697E-03        35.1697E-03         2.06337E+09        0.                 2.29619E+06        7.05008E+09        7.03335E+09      -10.4856E-03        -5.24281E-03       35.7954E-03         0.         
                7.27273E-03     -709.275           -354.633            154.28E+06          68.3707E+03       154.28E+06         139.431E+03        154.466E+06         22.1943E+03       -10.7106E-03        35.718E-03         35.718E-03          2.09434E+09        0.               325.378E+03          7.16031E+09        7.14182E+09      -10.6534E-03        -5.32671E-03       36.3636E-03         0.         
                7.38636E-03      570.714            285.359            159.072E+06         68.4734E+03       159.072E+06        141.247E+03        159.26E+06          21.1025E+03       -10.8894E-03        36.2662E-03        36.2661E-03         2.12477E+09        0.                -5.25297E+06        7.2705E+09         7.24806E+09      -10.8304E-03        -5.41518E-03       36.9318E-03         0.         
                7.5E-03            1.13137E+03      565.669            163.934E+06         67.2484E+03       163.934E+06        143.097E+03        164.124E+06         20.1248E+03       -11.0609E-03        36.814E-03         36.8139E-03         2.1557E+09         0.                -8.01172E+06        7.38063E+09        7.35594E+09      -10.9999E-03        -5.49997E-03       37.5E-03            0.         
                7.61364E-03      411.327            205.634            168.868E+06         66.2075E+03       168.868E+06        145.101E+03        169.06E+06          19.0941E+03       -11.2176E-03        37.3615E-03        37.3615E-03         2.18753E+09        0.                -5.13304E+06        7.49071E+09        7.46713E+09      -11.1549E-03        -5.57746E-03       38.0682E-03         0.         
                7.72727E-03     -695.668           -347.873            173.872E+06         66.3945E+03       173.872E+06        147.204E+03        174.068E+06         17.94E+03         -11.369E-03         37.9086E-03        37.9087E-03         2.21956E+09        0.              -232.028E+03          7.60076E+09        7.57948E+09      -11.3046E-03        -5.65229E-03       38.6363E-03         0.         
                7.84091E-03     -938.016           -469.048            178.948E+06         67.5119E+03       178.948E+06        149.23E+03         179.148E+06         16.6645E+03       -11.5294E-03        38.4556E-03        38.4555E-03         2.25091E+09        0.                 1.12966E+06        7.71073E+09        7.68965E+09      -11.4632E-03        -5.73161E-03       39.2045E-03         0.         
                7.95455E-03     -116.404            -58.2181           184.094E+06         68.2723E+03       184.094E+06        151.111E+03        184.298E+06         15.4148E+03       -11.7023E-03        39.0022E-03        39.0021E-03         2.28145E+09        0.                -2.26766E+06        7.82067E+09        7.7969E+09       -11.634E-03         -5.81699E-03       39.7727E-03         0.         
                8.06818E-03      778.879            389.459            189.312E+06         67.791E+03        189.312E+06        152.942E+03        189.518E+06         14.2981E+03       -11.8765E-03        39.5485E-03        39.5485E-03         2.31193E+09        0.                -6.29616E+06        7.93057E+09        7.90371E+09      -11.8062E-03        -5.90312E-03       40.3409E-03         0.         
                8.18182E-03      752.868            376.475            194.6E+06           66.7245E+03       194.6E+06          154.854E+03        194.808E+06         13.2137E+03       -12.0407E-03        40.0944E-03        40.0944E-03         2.34305E+09        0.                -6.45463E+06        8.04037E+09        8.01279E+09      -11.9684E-03        -5.98422E-03       40.9091E-03         0.         
                8.29545E-03      -93.7235           -46.8203           199.958E+06         66.2855E+03       199.958E+06        156.887E+03        200.169E+06         11.9972E+03       -12.195E-03         40.6402E-03        40.6401E-03         2.37472E+09        0.                -2.87179E+06        8.15019E+09        8.12405E+09      -12.1209E-03        -6.06046E-03       41.4773E-03         0.         
                8.40909E-03     -760.034           -379.963            205.387E+06         66.8562E+03       205.387E+06        158.938E+03        205.602E+06         10.7515E+03       -12.3506E-03        41.1856E-03        41.1855E-03         2.40619E+09        0.               196.497E+03          8.25991E+09        8.23494E+09      -12.2746E-03        -6.13731E-03       42.0454E-03         0.         
                8.52273E-03     -522.687           -261.31             210.886E+06         67.7516E+03       210.886E+06        160.886E+03        211.105E+06          9.41648E+03      -12.5161E-03        41.7307E-03        41.7307E-03         2.43696E+09        0.              -601.43E+03           8.36961E+09        8.34345E+09      -12.4381E-03        -6.21906E-03       42.6136E-03         0.         
                8.63636E-03      284.356            142.164            216.456E+06         67.9231E+03       216.456E+06        162.741E+03        216.678E+06          8.13558E+03      -12.6885E-03        42.2754E-03        42.2754E-03         2.46729E+09        0.                -4.07356E+06        8.47923E+09        8.4503E+09       -12.6084E-03        -6.30418E-03       43.1818E-03         0.         
                8.75E-03         722.305            361.128            222.096E+06         67.2098E+03       222.096E+06        164.604E+03        222.321E+06          6.9087E+03       -12.8573E-03        42.82E-03          42.82E-03           2.49787E+09        0.                -6.16065E+06        8.58884E+09        8.55792E+09      -12.7749E-03        -6.38747E-03       43.75E-03           0.         
                8.86364E-03      334.817            167.364            227.806E+06         66.4911E+03       227.806E+06        166.562E+03        228.033E+06          5.69025E+03      -13.0166E-03        43.3642E-03        43.3642E-03         2.52901E+09        0.                -4.65796E+06        8.69837E+09        8.66764E+09      -12.9322E-03        -6.4661E-03        44.3182E-03         0.         
                8.97727E-03     -383.568           -191.824            233.586E+06         66.5235E+03       233.586E+06        168.589E+03        233.816E+06          4.3791E+03       -13.1715E-03        43.9081E-03        43.9081E-03         2.56034E+09        0.                -1.51417E+06        8.80787E+09        8.77828E+09      -13.0851E-03        -6.54257E-03       44.8863E-03         0.         
                9.09091E-03     -609.572           -304.801            239.436E+06         67.1993E+03       239.436E+06        170.578E+03        239.671E+06          2.98403E+03      -13.3316E-03        44.4517E-03        44.4517E-03         2.59125E+09        0.              -344.682E+03          8.91731E+09        8.88768E+09      -13.243E-03         -6.62151E-03       45.4545E-03         0.         
                9.20455E-03     -131.098            -65.5798           245.356E+06         67.7212E+03       245.356E+06        172.474E+03        245.594E+06          1.61107E+03      -13.4994E-03        44.9951E-03        44.9951E-03         2.62162E+09        0.                -2.28841E+06        9.02672E+09        8.99515E+09      -13.4088E-03        -6.70439E-03       46.0227E-03         0.         
                9.31818E-03      464.807            232.4              251.345E+06         67.4842E+03       251.345E+06        174.329E+03        251.587E+06        265.484            -13.6692E-03        45.5381E-03        45.5381E-03         2.65188E+09        0.                -4.93746E+06        9.13604E+09        9.10214E+09      -13.5762E-03        -6.78811E-03       46.5909E-03         0.         
